user_id,signup_day,channel,user_type,experiment_group,converted
3312,83,organic,low_value,control,0
3313,69,partner,high_value,control,0
3314,26,partner,low_value,control,0
3315,1,organic,low_value,control,0
3316,37,paid_ads,low_value,control,0
3317,2,organic,high_value,treatment,0
3318,15,paid_ads,high_value,treatment,0
3319,39,organic,high_value,control,0
3320,1,paid_ads,medium_value,control,0
3321,80,partner,medium_value,treatment,0
3322,40,paid_ads,low_value,treatment,1
3323,11,organic,medium_value,treatment,1
3324,34,paid_ads,medium_value,control,1
3325,64,organic,medium_value,treatment,1
3326,54,partner,low_value,treatment,0
3327,44,paid_ads,low_value,treatment,0
3328,78,organic,low_value,control,0
3329,89,organic,medium_value,control,0
3330,84,referral,medium_value,control,0
3331,61,organic,low_value,control,0
3332,48,referral,medium_value,treatment,0
3333,24,organic,medium_value,treatment,0
3334,22,organic,high_value,treatment,0
3335,23,paid_ads,high_value,treatment,0
3336,37,partner,low_value,treatment,0
3337,27,partner,high_value,control,0
3338,20,organic,medium_value,treatment,1
3339,53,paid_ads,medium_value,treatment,0
3340,17,organic,medium_value,control,0
3341,35,paid_ads,medium_value,control,0
3342,44,paid_ads,medium_value,treatment,0
3343,72,partner,high_value,treatment,0
3344,52,partner,high_value,control,0
3345,29,paid_ads,medium_value,treatment,0
3346,59,paid_ads,medium_value,treatment,1
3347,31,partner,medium_value,treatment,0
3348,66,referral,high_value,control,0
3349,66,organic,low_value,control,0
3350,27,organic,medium_value,treatment,0
3351,43,paid_ads,high_value,treatment,0
3352,78,organic,high_value,control,0
3353,40,organic,low_value,control,0
3354,62,organic,medium_value,control,0
3355,22,paid_ads,medium_value,control,0
3356,74,organic,low_value,treatment,0
3357,47,organic,low_value,treatment,0
3358,31,organic,low_value,control,0
3359,56,referral,medium_value,control,0
3360,32,partner,medium_value,treatment,0
3361,23,paid_ads,high_value,control,0
3362,38,paid_ads,low_value,treatment,0
3363,33,partner,medium_value,treatment,0
3364,55,organic,medium_value,treatment,0
3365,27,organic,low_value,control,0
3366,36,organic,low_value,control,0
3367,6,organic,low_value,control,0
3368,67,paid_ads,low_value,control,0
3369,36,partner,low_value,control,0
3370,55,paid_ads,medium_value,treatment,0
3371,64,paid_ads,low_value,treatment,0
3372,64,partner,low_value,treatment,0
3373,46,organic,medium_value,control,0
3374,19,organic,high_value,treatment,0
3375,18,paid_ads,low_value,treatment,0
3376,28,paid_ads,medium_value,control,0
3377,73,organic,low_value,treatment,0
3378,59,paid_ads,high_value,control,1
3379,17,paid_ads,high_value,control,0
3380,34,referral,medium_value,control,0
3381,42,paid_ads,medium_value,treatment,0
3382,10,organic,medium_value,treatment,1
3383,48,organic,medium_value,control,0
3384,37,paid_ads,high_value,control,0
3385,63,organic,high_value,control,0
3386,68,partner,medium_value,control,0
3387,7,paid_ads,high_value,control,0
3388,33,organic,low_value,control,0
3389,47,referral,medium_value,control,0
3390,55,paid_ads,high_value,treatment,0
3391,75,organic,medium_value,treatment,0
3392,64,referral,high_value,treatment,0
3393,30,partner,high_value,control,0
3394,3,referral,medium_value,control,0
3395,49,organic,low_value,control,0
3396,68,paid_ads,low_value,control,0
3397,29,referral,low_value,control,0
3398,87,organic,medium_value,treatment,0
3399,58,organic,medium_value,treatment,0
3400,66,partner,medium_value,control,0
3401,74,organic,low_value,control,0
3402,44,referral,low_value,treatment,0
3403,3,paid_ads,high_value,control,0
3404,25,paid_ads,high_value,treatment,0
3405,26,organic,medium_value,treatment,0
3406,45,referral,low_value,treatment,0
3407,63,paid_ads,low_value,control,0
3408,50,paid_ads,medium_value,control,0
3409,49,referral,low_value,control,0
3410,5,referral,medium_value,treatment,0
3411,58,partner,low_value,treatment,0
3412,14,paid_ads,low_value,treatment,1
3413,29,paid_ads,low_value,treatment,0
3414,41,partner,medium_value,treatment,0
3415,36,paid_ads,high_value,treatment,0
3416,41,organic,medium_value,treatment,0
3417,34,organic,medium_value,treatment,0
3418,86,referral,low_value,treatment,0
3419,5,paid_ads,high_value,control,1
3420,67,referral,medium_value,treatment,0
3421,17,paid_ads,low_value,control,0
3422,72,organic,high_value,control,0
3423,28,paid_ads,medium_value,treatment,0
3424,76,organic,medium_value,treatment,0
3425,58,paid_ads,medium_value,treatment,0
3426,46,paid_ads,high_value,control,0
3427,16,paid_ads,low_value,treatment,0
3428,21,referral,medium_value,control,0
3429,67,referral,low_value,treatment,0
3430,68,referral,medium_value,control,0
3431,36,organic,medium_value,treatment,1
3432,48,organic,high_value,treatment,1
3433,12,paid_ads,high_value,control,0
3434,33,partner,medium_value,treatment,0
3435,85,referral,high_value,treatment,0
3436,52,referral,medium_value,control,1
3437,86,organic,medium_value,control,0
3438,50,paid_ads,medium_value,control,0
3439,2,paid_ads,high_value,control,0
3440,41,organic,low_value,treatment,0
3441,31,organic,low_value,treatment,0
3442,50,partner,high_value,control,0
3443,84,organic,high_value,control,0
3444,45,organic,low_value,treatment,0
3445,20,organic,high_value,control,0
3446,43,partner,low_value,control,0
3447,10,paid_ads,high_value,control,1
3448,67,referral,low_value,treatment,1
3449,0,partner,medium_value,treatment,0
3450,62,organic,low_value,treatment,0
3451,23,paid_ads,medium_value,control,0
3452,12,organic,medium_value,treatment,1
3453,10,organic,high_value,treatment,0
3454,50,referral,medium_value,treatment,0
3455,16,referral,low_value,control,0
3456,81,paid_ads,medium_value,treatment,0
3457,85,paid_ads,low_value,treatment,0
3458,23,paid_ads,medium_value,control,1
3459,18,organic,low_value,control,0
3460,36,organic,medium_value,treatment,0
3461,84,organic,low_value,treatment,1
3462,7,organic,low_value,treatment,0
3463,27,referral,medium_value,treatment,0
3464,4,organic,low_value,treatment,0
3465,16,organic,low_value,control,0
3466,35,paid_ads,medium_value,control,0
3467,18,partner,medium_value,treatment,0
3468,63,organic,high_value,control,0
3469,10,organic,low_value,control,0
3470,53,paid_ads,high_value,treatment,1
3471,44,referral,high_value,treatment,1
3472,46,paid_ads,medium_value,control,0
3473,11,referral,medium_value,control,0
3474,20,partner,low_value,control,0
3475,10,referral,low_value,control,0
3476,4,paid_ads,medium_value,treatment,1
3477,80,paid_ads,high_value,control,0
3478,55,organic,low_value,treatment,0
3479,19,partner,medium_value,treatment,0
3480,40,paid_ads,medium_value,treatment,0
3481,45,organic,medium_value,control,0
3482,11,referral,medium_value,treatment,0
3483,69,organic,medium_value,control,0
3484,16,paid_ads,low_value,control,0
3485,18,paid_ads,medium_value,treatment,0
3486,25,paid_ads,low_value,control,0
3487,47,referral,medium_value,treatment,0
3488,51,organic,medium_value,control,0
3489,69,paid_ads,low_value,control,0
3490,54,paid_ads,medium_value,treatment,0
3491,74,referral,medium_value,treatment,0
3492,32,referral,medium_value,treatment,1
3493,61,paid_ads,medium_value,treatment,0
3494,87,paid_ads,low_value,control,0
3495,22,organic,medium_value,treatment,0
3496,14,partner,low_value,control,0
3497,26,paid_ads,high_value,treatment,0
3498,74,referral,medium_value,treatment,0
3499,63,organic,low_value,treatment,0
3500,80,organic,low_value,treatment,0
3501,50,paid_ads,high_value,control,0
3502,52,partner,medium_value,treatment,0
3503,77,paid_ads,medium_value,control,0
3504,81,partner,medium_value,control,0
3505,50,paid_ads,low_value,control,0
3506,46,paid_ads,low_value,treatment,0
3507,3,organic,medium_value,control,0
3508,6,referral,low_value,control,0
3509,34,organic,medium_value,treatment,0
3510,47,partner,high_value,treatment,0
3511,72,partner,medium_value,control,0
3512,71,partner,low_value,control,0
3513,44,paid_ads,low_value,treatment,0
3514,80,referral,medium_value,treatment,0
3515,80,referral,medium_value,control,0
3516,71,organic,low_value,treatment,0
3517,18,paid_ads,medium_value,treatment,0
3518,62,organic,medium_value,treatment,0
3519,37,paid_ads,low_value,treatment,0
3520,66,organic,low_value,treatment,0
3521,58,organic,medium_value,treatment,0
3522,68,paid_ads,medium_value,control,0
3523,12,paid_ads,medium_value,treatment,0
3524,46,paid_ads,high_value,treatment,0
3525,60,organic,low_value,control,0
3526,30,paid_ads,medium_value,treatment,0
3527,79,organic,low_value,control,0
3528,21,paid_ads,high_value,control,0
3529,85,paid_ads,medium_value,control,0
3530,42,paid_ads,high_value,treatment,0
3531,66,referral,low_value,treatment,0
3532,53,organic,medium_value,control,0
3533,9,referral,medium_value,treatment,0
3534,41,paid_ads,high_value,control,0
3535,63,paid_ads,medium_value,treatment,0
3536,20,paid_ads,high_value,treatment,0
3537,79,organic,medium_value,treatment,0
3538,75,referral,medium_value,treatment,0
3539,65,paid_ads,medium_value,control,0
3540,40,organic,medium_value,treatment,0
3541,23,organic,medium_value,treatment,0
3542,34,organic,medium_value,control,0
3543,55,partner,medium_value,treatment,0
3544,29,referral,high_value,treatment,1
3545,56,organic,low_value,control,0
3546,46,paid_ads,medium_value,treatment,1
3547,34,paid_ads,high_value,treatment,0
3548,18,referral,high_value,treatment,0
3549,7,organic,low_value,control,0
3550,25,organic,low_value,control,0
3551,70,partner,medium_value,control,0
3552,29,organic,medium_value,treatment,0
3553,6,organic,medium_value,treatment,0
3554,66,partner,low_value,treatment,0
3555,64,paid_ads,low_value,control,0
3556,35,organic,medium_value,control,0
3557,24,organic,low_value,treatment,0
3558,36,organic,low_value,treatment,0
3559,0,organic,medium_value,treatment,1
3560,14,partner,medium_value,treatment,1
3561,36,paid_ads,high_value,treatment,0
3562,12,referral,high_value,treatment,0
3563,7,partner,low_value,treatment,0
3564,4,paid_ads,medium_value,control,0
3565,59,organic,low_value,treatment,0
3566,72,paid_ads,low_value,treatment,0
3567,0,partner,high_value,control,0
3568,35,referral,medium_value,control,0
3569,34,organic,low_value,control,0
3570,65,referral,low_value,treatment,0
3571,62,paid_ads,low_value,control,0
3572,22,partner,medium_value,control,0
3573,8,organic,medium_value,treatment,0
3574,33,paid_ads,medium_value,control,0
3575,45,partner,low_value,treatment,0
3576,77,paid_ads,medium_value,control,0
3577,3,paid_ads,low_value,treatment,0
3578,29,organic,medium_value,control,1
3579,74,organic,low_value,control,0
3580,71,organic,medium_value,control,0
3581,2,partner,medium_value,treatment,0
3582,13,organic,medium_value,treatment,0
3583,59,paid_ads,medium_value,control,0
3584,76,referral,medium_value,treatment,0
3585,44,organic,high_value,control,0
3586,33,paid_ads,high_value,treatment,0
3587,44,referral,medium_value,treatment,0
3588,60,partner,low_value,treatment,0
3589,82,paid_ads,medium_value,treatment,0
3590,15,referral,high_value,treatment,0
3591,65,organic,low_value,treatment,0
3592,39,partner,medium_value,treatment,0
3593,16,organic,low_value,treatment,0
3594,33,referral,medium_value,treatment,0
3595,15,organic,high_value,treatment,0
3596,59,partner,medium_value,treatment,0
3597,65,referral,medium_value,treatment,0
3598,65,referral,high_value,treatment,0
3599,89,organic,high_value,control,0
3600,12,paid_ads,high_value,control,1
3601,55,paid_ads,medium_value,control,0
3602,30,referral,medium_value,treatment,0
3603,33,organic,medium_value,control,0
3604,38,partner,high_value,treatment,0
3605,66,partner,medium_value,treatment,0
3606,7,organic,medium_value,treatment,0
3607,86,referral,medium_value,control,0
3608,77,paid_ads,high_value,treatment,0
3609,54,paid_ads,high_value,treatment,0
3610,26,organic,medium_value,treatment,0
3611,52,paid_ads,high_value,control,0
3612,38,referral,medium_value,treatment,1
3613,64,paid_ads,medium_value,treatment,0
3614,16,paid_ads,medium_value,treatment,0
3615,29,referral,medium_value,treatment,0
3616,52,referral,medium_value,treatment,0
3617,12,organic,medium_value,treatment,0
3618,20,partner,low_value,treatment,0
3619,18,paid_ads,low_value,treatment,1
3620,52,organic,medium_value,treatment,0
3621,18,organic,medium_value,control,0
3622,56,paid_ads,medium_value,control,0
3623,24,partner,low_value,control,0
3624,85,paid_ads,high_value,control,0
3625,30,referral,low_value,control,1
3626,80,organic,medium_value,control,0
3627,54,paid_ads,medium_value,treatment,0
3628,22,partner,high_value,control,1
3629,31,referral,medium_value,control,0
3630,61,organic,medium_value,treatment,0
3631,73,paid_ads,high_value,treatment,0
3632,9,organic,medium_value,treatment,1
3633,71,paid_ads,low_value,treatment,0
3634,53,referral,medium_value,control,0
3635,51,referral,medium_value,control,0
3636,19,organic,high_value,control,0
3637,31,partner,low_value,control,0
3638,13,paid_ads,low_value,control,0
3639,49,paid_ads,medium_value,treatment,0
3640,27,paid_ads,medium_value,control,0
3641,52,paid_ads,medium_value,control,0
3642,23,paid_ads,medium_value,control,0
3643,78,paid_ads,medium_value,treatment,0
3644,21,paid_ads,low_value,control,0
3645,29,organic,medium_value,control,0
3646,62,referral,medium_value,control,0
3647,3,paid_ads,medium_value,control,0
3648,76,organic,low_value,control,0
3649,58,referral,high_value,treatment,1
3650,86,partner,medium_value,control,0
3651,7,partner,medium_value,treatment,0
3652,81,paid_ads,medium_value,treatment,0
3653,11,organic,low_value,treatment,0
3654,30,paid_ads,high_value,control,0
3655,77,organic,low_value,control,0
3656,33,partner,high_value,control,0
3657,81,organic,high_value,treatment,0
3658,74,organic,low_value,treatment,0
3659,75,paid_ads,medium_value,control,1
3660,48,paid_ads,medium_value,treatment,0
3661,78,referral,medium_value,treatment,0
3662,56,paid_ads,medium_value,treatment,1
3663,25,organic,medium_value,control,1
3664,17,organic,low_value,treatment,0
3665,85,paid_ads,low_value,control,0
3666,37,organic,medium_value,treatment,0
3667,80,paid_ads,medium_value,control,0
3668,86,paid_ads,medium_value,control,0
3669,87,referral,medium_value,treatment,0
3670,49,partner,high_value,treatment,1
3671,7,partner,medium_value,control,0
3672,40,partner,high_value,control,0
3673,5,organic,high_value,treatment,0
3674,68,organic,high_value,treatment,1
3675,43,organic,medium_value,treatment,0
3676,63,partner,low_value,treatment,0
3677,28,partner,medium_value,control,0
3678,27,partner,medium_value,treatment,0
3679,10,organic,high_value,treatment,1
3680,64,partner,medium_value,treatment,0
3681,18,paid_ads,medium_value,control,0
3682,8,organic,medium_value,treatment,0
3683,26,paid_ads,low_value,treatment,0
3684,33,organic,high_value,treatment,0
3685,43,paid_ads,medium_value,treatment,1
3686,67,organic,medium_value,treatment,0
3687,81,paid_ads,low_value,treatment,0
3688,14,paid_ads,low_value,control,0
3689,50,partner,low_value,control,0
3690,12,referral,medium_value,treatment,0
3691,82,paid_ads,low_value,treatment,0
3692,48,referral,high_value,control,0
3693,69,partner,high_value,treatment,0
3694,55,organic,low_value,control,0
3695,75,paid_ads,low_value,control,0
3696,50,organic,high_value,treatment,0
3697,36,organic,high_value,treatment,0
3698,16,referral,high_value,control,0
3699,57,partner,high_value,treatment,0
3700,86,organic,medium_value,treatment,0
3701,89,referral,low_value,treatment,0
3702,28,partner,medium_value,control,0
3703,32,partner,low_value,treatment,0
3704,59,organic,low_value,control,0
